customer_id,total_gross_profit,profit_rank,customer_profit_pct,cumulative_profit_pct
155586,74.88,75,0.0008013458500815356,0.08030003381747858
131947,74.63,76,0.000798670416554287,0.08109870423403287
166695,74.55,77,0.0007978142778255673,0.08189651851185845
145261,74.32,78,0.0007953528789804986,0.08269187139083893
128818,74.11,79,0.0007931055148176097,0.08348497690565654
113908,73.44,80,0.0007859353529645831,0.08427091225862113
155502,73.34,81,0.0007848651795536836,0.0850557774381748
165624,73.32,82,0.0007846511448715036,0.0858404285830463
163804,73.21,83,0.0007834739541195142,0.08662390253716583
106950,73.16,84,0.0007829388674140645,0.08740684140457988
118339,72.83,85,0.0007794072951580962,0.08818624869973798
152975,72.25,86,0.0007732002893748792,0.08895944898911287
110905,72.22,87,0.0007728792373516094,0.08973232822646447
119291,71.8,88,0.0007683845090258315,0.09050071273549029
120824,71.12,89,0.000761107329831715,0.09126182006532202
166093,71.09,90,0.0007607862778084451,0.09202260634313046
152443,71,91,0.0007598231217386356,0.0927824294648691
146563,70.8,92,0.0007576827749168366,0.09354011223978594
123491,70.73,93,0.0007569336535292071,0.09429704589331513
157966,70.48,94,0.0007542582200019583,0.09505130411331708
104731,70.19999999999999,95,0.0007512617344514396,0.09580256584776853
137001,70,96,0.0007491213876296408,0.09655168723539817
115602,69.92999999999999,97,0.000748372266242011,0.09730005950164018
126067,69.85,98,0.0007475161275132914,0.09804757562915348
103730,69.56,99,0.000744412624621683,0.09879198825377516
150350,69.50999999999999,100,0.0007438775379162331,0.0995358657916914
100223,69.15,101,0.0007400249136369952,0.10027589070532839
128363,69.08000000000001,102,0.0007392757922493656,0.10101516649757775
110408,68.99000000000001,103,0.0007383126361795561,0.1017534791337573
102673,68.97999999999999,104,0.0007382056188384658,0.10249168475259576
150630,68.82000000000001,105,0.0007364933413810269,0.10322817809397679
124737,67.96,106,0.0007272898500472911,0.10395546794402408
126725,67.58,107,0.0007232231910858732,0.10467869113510994
139269,67.5,108,0.0007223670523571536,0.1054010581874671
119284,67.48,109,0.0007221530176749737,0.10612321120514207
169824,67.35,110,0.0007207617922408043,0.10684397299738288
156244,66.47,111,0.0007113442662248889,0.10755531726360776
137113,66.3,112,0.0007095249714263597,0.1082648422350341
148901,66.19,113,0.0007083477806743703,0.10897319001570849
126557,66.14,114,0.0007078126939689206,0.1096810027096774
165309,66,115,0.0007063144511936613,0.11038731716087107
144666,65.8,116,0.0007041741043718623,0.11109149126524291
162201,65.52,117,0.0007011776188213437,0.11179266888406426
169040,65.32,118,0.0006990372719995447,0.11249170615606381
114489,65.3,119,0.0006988232373173649,0.11319052939338116
153738,65,120,0.0006956127170846665,0.11388614211046583
126361,64.97,121,0.0006952916650613966,0.11458143377552722
108574,64.84,122,0.0006939004396272273,0.11527533421515444
132010,64.65,123,0.0006918671101465183,0.11596720132530096
164448,64.50999999999999,124,0.0006903688673712588,0.11665757019267223
147627,64.44,125,0.0006896197459836293,0.11734718993865585
129021,64.11,126,0.000686088173727661,0.11803327811238352
147886,64.07000000000001,127,0.0006856601043633012,0.11871893821674682
132486,63.940000000000005,128,0.0006842688789291319,0.11940320709567596
126732,63.93000000000001,129,0.000684161861588042,0.120087368957264
155425,63.92000000000001,130,0.0006840548442469521,0.12077142380151096
152310,63.59,131,0.0006805232719909837,0.12145194707350195
161956,63.36,132,0.0006780618731459148,0.12213000894664787
142188,63.230000000000004,133,0.0006766706477117456,0.1228066795943596
124590,63.21,134,0.0006764566130295656,0.12348313620738917
139913,63.06,135,0.0006748513529132164,0.12415798756030237
121188,63.050000000000004,136,0.0006747443355721264,0.12483273189587449
164763,63.03,137,0.0006745303008899465,0.12550726219676445
154599,62.97,138,0.0006738881968434068,0.12618115039360783
164882,62.91,139,0.0006732460927968672,0.1268543964864047
141117,62.699999999999996,140,0.0006709987286339781,0.1275253952150387
110576,62.589999999999996,141,0.0006698215378819888,0.1281952167529207
130456,62.45,142,0.0006683232951067295,0.12886354004802741
131611,62.25,143,0.0006661829482849305,0.12952972299631235
116596,62.19,144,0.0006655408442383908,0.13019526384055075
115259,62.050000000000004,145,0.0006640426014631316,0.13085930644201388
159912,62.019999999999996,146,0.0006637215494398617,0.13152302799145374
143567,61.97,147,0.000663186462734412,0.13218621445418816
107104,61.730000000000004,148,0.0006606180465482533,0.1328468325007364
163552,61.7,149,0.0006602969945249834,0.1335071294952614
125997,61.129999999999995,150,0.0006541970060828562,0.13416132650134424
157749,61.11999999999999,151,0.0006540899887417663,0.13481541649008602
167927,60.88999999999999,152,0.0006516285898966975,0.1354670450799827
139087,60.55,153,0.0006479900002996392,0.13611503508028233
141544,60.55,153,0.0006479900002996392,0.13676302508058197
121720,60.24,155,0.0006446724627258509,0.1374076975433078
142475,60,156,0.000642104046539692,0.1380498015898475
130974,59.76,157,0.0006395356303535333,0.13868933722020105
119137,59.53,158,0.0006370742315084645,0.13932641145170951
169943,59.489999999999995,159,0.0006366461621441046,0.1399630576138536
145982,59.36000000000001,160,0.0006352549367099354,0.14059831255056354
160472,59.349999999999994,161,0.0006351479193688453,0.1412334604699324
137050,59.19,162,0.0006334356419114062,0.1418668961118438
111332,58.96000000000001,163,0.0006309742430663375,0.14249787035491016
103870,58.83,164,0.000629583017632168,0.14312745337254232
109470,58.800000000000004,165,0.0006292619656088983,0.1437567153381512
140872,58.8,166,0.0006292619656088982,0.1443859773037601
125402,58.72,167,0.0006284058268801787,0.14501438313064027
153969,58.39,168,0.0006248742546242104,0.14563925738526445
124478,58.32,169,0.0006241251332365807,0.14626338251850104
112130,58.17,170,0.0006225198731202315,0.14688590239162128
146591,58.1,171,0.0006217707517326018,0.1475076731433539
125738,58.05,172,0.0006212356650271521,0.14812890880838103
119375,58.05,172,0.0006212356650271521,0.14875014447340817
146934,57.809999999999995,174,0.0006186672488409932,0.14936881172224917
167199,57.72999999999999,175,0.0006178111101122736,0.14998662283236142
163181,57.69,176,0.0006173830407479139,0.15060400587310935
134215,57.67,177,0.0006171690060657341,0.15122117487917508
141677,57.45,178,0.0006148146245617552,0.15183598950373683
111682,57.199999999999996,179,0.0006121391910345064,0.15244812869477137
124352,57.14,180,0.0006114970869879668,0.15305962578175933
163776,57.09,181,0.000610962000282517,0.15367058778204185
138975,56.870000000000005,182,0.0006086076187785382,0.15427919540082038
122490,56.83,183,0.0006081795494141784,0.15488737495023455
157161,56.59,184,0.0006056111332280196,0.1554929860834626
135685,56.55,185,0.0006051830638636597,0.15609816914732624
134803,56.53,186,0.00060496902918148,0.15670313817650772
138093,56.5,187,0.0006046479771582101,0.15730778615366595
117534,56.44,188,0.0006040058731116703,0.1579117920267776
167941,56.349999999999994,189,0.0006030427170418607,0.15851483474381947
132577,56.099999999999994,190,0.000600367283514612,0.1591152020273341
129546,56.010000000000005,191,0.0005994041274448026,0.1597146061547789
140480,55.98,192,0.0005990830754215327,0.16031368923020042
147669,55.739999999999995,193,0.0005965146592353739,0.1609102038894358
126158,55.67,194,0.0005957655378477443,0.16150596942728354
134194,55.61999999999999,195,0.0005952304511422944,0.16210119987842583
162558,55.589999999999996,196,0.0005949093991190246,0.16269610927754488
124730,55.279999999999994,197,0.0005915918615452362,0.1632877011390901
150910,54.790000000000006,198,0.0005863480118318289,0.16387404915092196
127243,54.58,199,0.0005841006476689399,0.16445814979859089
102988,54.57,200,0.0005839936303278499,0.16504214342891874
166863,54.51,201,0.0005833515262813103,0.16562549495520004
166086,54.5,202,0.0005832445089402203,0.16620873946414028
122035,54.400000000000006,203,0.0005821743355293209,0.1667909137996696
133200,54.4,204,0.0005821743355293208,0.1673730881351989
124541,54.39,205,0.0005820673181882309,0.16795515545338713
166674,54.32000000000001,206,0.0005813181968006013,0.16853647365018773
111451,54.32,207,0.0005813181968006013,0.16911779184698833
169397,54.300000000000004,208,0.0005811041621184214,0.16969889600910673
113831,54.3,209,0.0005811041621184213,0.17028000017122516
167472,54.26,210,0.0005806760927540615,0.17086067626397922
133361,54.17,211,0.000579712936684252,0.17144038920066346
126074,54.15,212,0.0005794989020020721,0.17201988810266552
113278,54.13999999999999,213,0.0005793918846609821,0.17259927998732652
102925,54.019999999999996,214,0.0005781076765679027,0.17317738766389443
148852,54.019999999999996,214,0.0005781076765679027,0.17375549534046233
124779,53.949999999999996,216,0.0005773585551802731,0.1743328538956426
117212,53.870000000000005,217,0.0005765024164515536,0.17490935631209417
125451,53.76,218,0.0005753252256995641,0.17548468153779373
123960,53.69,219,0.0005745761043119345,0.17605925764210564
101931,53.21,220,0.0005694392719396169,0.17662869691404526
167556,53.17,221,0.0005690112025752572,0.1771977081166205
156776,53.11999999999999,222,0.0005684761158698073,0.1777661842324903
121048,52.790000000000006,223,0.0005649445436138391,0.17833112877610416
146626,52.5,224,0.0005618410407222306,0.17889296981682637
151162,52.5,224,0.0005618410407222306,0.1794548108575486
138695,52.42,226,0.000560984901993511,0.1800157957595421
119172,52.41,227,0.000560877884652421,0.18057667364419452
134845,52.32,228,0.0005599147285826115,0.18113658837277713
109386,52.269999999999996,229,0.0005593796418771617,0.1816959680146543
111829,52.05,230,0.0005570252603731828,0.18225299327502748
145317,52.019999999999996,231,0.0005567042083499129,0.1828096974833774
123183,51.75,232,0.0005538147401404844,0.18336351222351788
164826,51.75,232,0.0005538147401404844,0.18391732696365837
101805,51.73,234,0.0005536007054583045,0.18447092766911666
132976,51.7,235,0.0005532796534350347,0.1850242073225517
152170,51.629999999999995,236,0.000552530532047405,0.1855767378545991
156958,51.61,237,0.0005523164973652251,0.18612905435196433
106145,51.3,238,0.0005489989597914367,0.18667805331175577
123862,51.06999999999999,239,0.0005465375609463678,0.18722459087270213
102561,51.02,240,0.0005460024742409182,0.18777059334694307
112515,50.68,241,0.0005423638846438599,0.18831295723158692
129868,50.68,241,0.0005423638846438599,0.1888553211162308
115756,50.49,243,0.0005403305551631509,0.18939565167139397
125829,50.48,244,0.0005402235378220609,0.189935875209216
116526,50.440000000000005,245,0.0005397954684577012,0.1904756706776737
167920,50.36,246,0.0005389393297289815,0.1910146100074027
118087,50.32000000000001,247,0.0005385112603646219,0.1915531212677673
159982,50.260000000000005,248,0.0005378691563180821,0.19209099042408537
120621,50.209999999999994,249,0.0005373340696126323,0.192628324493698
127040,50.1,250,0.0005361568788606429,0.19316448137255862
139311,50.01,251,0.0005351937227908334,0.19369967509534944
140039,50,252,0.0005350867054497434,0.19423476180079918
122322,50,252,0.0005350867054497434,0.19476984850624893
105151,50,252,0.0005350867054497434,0.19530493521169867
117667,49.97,255,0.0005347656534264735,0.19583970086512514
129378,49.89,256,0.000533909514697754,0.1963736103798229
105991,49.85,257,0.0005334814453333942,0.19690709182515628
160325,49.8,258,0.0005329463586279444,0.19744003818378422
117443,49.8,258,0.0005329463586279444,0.19797298454241216
115819,49.769999999999996,260,0.0005326253066046745,0.19850560984901683
140907,49.72,261,0.0005320902198992248,0.19903770006891608
147704,49.69,262,0.000531769167875955,0.199569469236792
105627,49.620000000000005,263,0.0005310200464883254,0.20010048928328034
162390,49.58,264,0.0005305919771239656,0.2006310812604043
131926,49.57,265,0.0005304849597828756,0.2011615662201872
140858,49.55,266,0.0005302709251006957,0.20169183714528788
138009,49.5,267,0.000529735838395246,0.20222157298368312
149846,49.480000000000004,268,0.0005295218037130661,0.20275109478739617
116092,49.45,269,0.0005292007516897962,0.20328029553908597
144057,49.440000000000005,270,0.0005290937343487063,0.20380938927343467
133935,49.44,271,0.0005290937343487062,0.20433848300778337
153661,49.36,272,0.0005282375956199867,0.20486672060340336
113145,49.260000000000005,273,0.0005271674222090873,0.20539388802561243
131954,49.18000000000001,274,0.0005263112834803677,0.2059201993090928
145387,49.16,275,0.0005260972487981877,0.20644629655789098
140452,49.16,275,0.0005260972487981877,0.20697239380668916
135860,49.12,277,0.0005256691794338279,0.207498062986123
104864,49.1,278,0.000525455144751648,0.20802351813087464
142545,49.099999999999994,279,0.0005254551447516479,0.20854897327562624
131009,49.050000000000004,280,0.0005249200580461983,0.20907389333367243
159940,49.01,281,0.0005244919886818384,0.20959838532235425
103989,48.71,282,0.00052128146844914,0.2101196667908034
146262,48.57,283,0.0005197832256738807,0.21063945001647727
107818,48.56,284,0.0005196762083327909,0.2111591262248101
144498,48.449999999999996,285,0.0005184990175808014,0.2116776252423909
110772,48.26,286,0.0005164656881000923,0.21219409093049096
104220,48.22,287,0.0005160376187357325,0.21271012854922672
135776,47.95,288,0.0005131481505263039,0.21322327669975302
156951,47.839999999999996,289,0.0005119709597743144,0.21373524765952734
163468,47.83,290,0.0005118639424332245,0.21424711160196058
151015,47.78,291,0.0005113288557277748,0.21475844045768835
138121,47.769999999999996,292,0.0005112218383866848,0.21526966229607503
168494,47.61,293,0.0005095095609292457,0.2157791718570043
129280,47.61,293,0.0005095095609292457,0.21628868141793353
102281,47.599999999999994,295,0.0005094025435881557,0.21679808396152167
114510,47.510000000000005,296,0.0005084393875183463,0.21730652334904
169859,47.290000000000006,297,0.0005060850060143674,0.2178126083550544
158841,47.269999999999996,298,0.0005058709713321874,0.21831847932638657
163433,47.21999999999999,299,0.0005053358846267376,0.21882381521101332
142405,47.2,300,0.0005051218499445577,0.21932893706095788
111500,47.099999999999994,301,0.0005040516765336582,0.21983298873749152
145233,47.07,302,0.0005037306245103885,0.22033671936200191
167640,47.05,303,0.0005035165898282085,0.2208402359518301
116715,47.05,303,0.0005035165898282085,0.2213437525416583
122770,46.94,305,0.0005023393990762191,0.2218460919407345
168207,46.92,306,0.0005021253643940392,0.22234821730512855
100244,46.910000000000004,307,0.0005020183470529493,0.22285023565218148
121559,46.82,308,0.0005010551909831397,0.22335129084316463
148684,46.8,309,0.0005008411563009598,0.22385213199946558
142769,46.769999999999996,310,0.00050052010427769,0.22435265210374328
126753,46.75,311,0.0005003060695955101,0.22485295817333878
140501,46.71,312,0.0004998780002311503,0.22535283617356994
151330,46.71,312,0.0004998780002311503,0.22585271417380107
156237,46.7,314,0.0004997709828900603,0.22635248515669112
154095,46.699999999999996,315,0.0004997709828900603,0.2268522561395812
123358,46.650000000000006,316,0.0004992358961846107,0.22735149203576582
145919,46.620000000000005,317,0.0004989148441613408,0.22785040687992716
127173,46.55,318,0.0004981657227737111,0.22834857260270086
116652,46.52,319,0.0004978446707504413,0.2288464172734513
111591,46.47,320,0.0004973095840449915,0.22934372685749632
116729,46.34,321,0.0004959183586108222,0.22983964521610714
113628,46.15,322,0.0004938850291301131,0.23033353024523726
132548,46.05,323,0.0004928148557192136,0.23082634510095648
144274,45.9,324,0.0004912095956028644,0.23131755469655935
101560,45.88,325,0.0004909955609206846,0.23180855025748004
109666,45.779999999999994,326,0.000489925387509785,0.23229847564498982
128531,45.75,327,0.0004896043354865152,0.23278807998047632
133592,45.57,328,0.00048767802334689616,0.23327575800382322
108259,45.41,329,0.0004859657458894569,0.23376172374971269
150266,45.39,330,0.0004857517112072771,0.23424747546091995
127131,45.38,331,0.00048564469386618714,0.23473312015478615
109869,45.36,332,0.0004854306591840072,0.23521855081397017
153416,45.36,332,0.0004854306591840072,0.2357039814731542
137974,45.18,334,0.0004835043470443881,0.23618748582019858
162187,45.01,335,0.000481685052245859,0.2366691708724444
116190,44.980000000000004,336,0.0004813640002225892,0.237150534872667
128944,44.97,337,0.0004812569828814992,0.2376317918555485
113880,44.94,338,0.00048093593085822935,0.2381127277864067
117464,44.86,339,0.0004800797921295098,0.23859280757853624
109575,44.769999999999996,340,0.0004791166360597002,0.23907192421459594
161263,44.730000000000004,341,0.0004786885666953405,0.23955061278129128
117401,44.72,342,0.00047858154935425046,0.24002919433064554
105410,44.68,343,0.0004781534799898907,0.24050734781063543
103492,44.66,344,0.00047793944530771077,0.24098528725594315
146486,44.650000000000006,345,0.00047783242796662094,0.2414631196839098
113705,44.65,346,0.00047783242796662083,0.2419409521118764
120768,44.6,347,0.00047729734126117113,0.24241824945313759
107629,44.58,348,0.0004770833065789912,0.2428953327597166
127306,44.42,349,0.00047537102912155205,0.24337070378883813
125934,44.39,350,0.0004750499770982822,0.2438457537659364
140081,44.36,351,0.00047472892507501236,0.24432048269101142
155292,44.290000000000006,352,0.0004739798036873828,0.2447944624946988
119809,44.17,353,0.00047269559559430334,0.2452671580902931
118689,44.15,354,0.0004724815609121234,0.24573963965120524
127180,44.07,355,0.00047162542218340384,0.24621126507338864
167402,44.03,356,0.000471197352819044,0.24668246242620767
160528,44,357,0.0004708763007957742,0.24715333872700343
150861,43.92,358,0.00047002016206705463,0.24762335888907047
165764,43.849999999999994,359,0.0004692710406794249,0.24809262992974987
124856,43.83,360,0.00046905700599724506,0.24856168693574715
109701,43.82999999999999,361,0.00046905700599724496,0.2490307439417444
109085,43.66,362,0.00046723771119871587,0.24949798165294312
134565,43.65,363,0.000467130693857626,0.24996511234680077
159618,43.59,364,0.00046648858981108635,0.2504316009366119
154018,43.57,365,0.0004662745551289064,0.25089787549174075
168354,43.57,365,0.0004662745551289064,0.2513641500468697
149713,43.36,367,0.00046402719096601746,0.2518281772378357
155264,43.25,368,0.000462850000214028,0.2522910272380497
105669,43.21,369,0.00046242193084966826,0.25275344916889936
148404,43.12,370,0.0004614587747798587,0.25321490794367923
134558,42.849999999999994,371,0.00045856930657043005,0.25367347725024963
159464,42.64,372,0.00045632194240754115,0.25412979919265716
137925,42.47,373,0.000454502647609012,0.2545843018402662
167899,42.45,374,0.0004542886129268322,0.25503859045319305
163167,42.419999999999995,375,0.00045396756090356226,0.2554925580140966
159534,42.36,376,0.0004533254568570226,0.2559458834709536
161410,42.35,377,0.0004532184395159327,0.2563991019104695
163300,42.35,377,0.0004532184395159327,0.25685232034998545
121083,42.339999999999996,379,0.0004531114221748427,0.25730543177216025
135580,42.33,380,0.00045300440483375274,0.25775843617699407
157322,42.29,381,0.00045257633546939293,0.2582110125124635
131541,42.21,382,0.00045172019674067336,0.2586627327092041
104941,42.2,383,0.0004516131793995835,0.2591143458886037
124107,42.19,384,0.0004515061620584934,0.2595658520506622
160857,42.120000000000005,385,0.0004507570406708639,0.26001660909133306
147830,42.06999999999999,386,0.00045022195396541404,0.26046683104529844
122931,41.95,387,0.00044893774587233476,0.2609157687911708
140676,41.93,388,0.00044872371119015483,0.26136449250236093
116904,41.93,388,0.00044872371119015483,0.26181321621355114
130400,41.91,390,0.0004485096765079749,0.2622617258900591
135622,41.89,391,0.000448295641825795,0.2627100215318849
126760,41.86,392,0.00044797458980252514,0.2631579961216874
143917,41.85,393,0.00044786757246143526,0.26360586369414885
148712,41.81,394,0.00044743950309707544,0.2640533031972459
128412,41.769999999999996,395,0.0004470114337327156,0.2645003146309786
140984,41.75,396,0.00044679739905053575,0.2649471120300292
152555,41.75,396,0.00044679739905053575,0.2653939094290797
143819,41.68,398,0.00044604827766290606,0.2658399577067426
158778,41.650000000000006,399,0.0004457272256396363,0.26628568493238225
162089,41.54,400,0.0004445500348876468,0.26673023496726994
134915,41.480000000000004,401,0.00044390793084110716,0.26717414289811103
129126,41.42,402,0.00044326582679456747,0.2676174087249056
165505,41.3,403,0.00044198161870148803,0.26805939034360704
101161,41.25,404,0.0004414465319960383,0.2685008368756031
130946,41.2,405,0.0004409114452905886,0.2689417483208937
135279,41.07,406,0.00043952021985641925,0.2693812685407501
132199,41.04,407,0.0004391991678331494,0.26982046770858326
150798,40.96,408,0.0004383430291044298,0.2702588107376877
117947,40.92,409,0.00043791495974007,0.27069672569742775
110184,40.8,410,0.0004366307516469906,0.2711333564490747
121006,40.75,411,0.00043609566494154085,0.2715694521140163
138520,40.69,412,0.00043545356089500116,0.27200490567491126
169838,40.64,413,0.00043491847418955146,0.2724398241491008
121293,40.64,413,0.00043491847418955146,0.2728747426232903
131856,40.64,413,0.00043491847418955146,0.2733096610974799
109960,40.59,416,0.0004343833874841017,0.273744044484964
139395,40.59,416,0.0004343833874841017,0.27417842787244806
112158,40.55,418,0.00043395531811974184,0.2746123831905678
114188,40.55,418,0.00043395531811974184,0.27504633850868754
164406,40.45,420,0.00043288514470884244,0.2754792236533964
127138,40.41,421,0.0004324570753444826,0.2759116807287409
127026,40.36,422,0.0004319219886390329,0.2763436027173799
114972,40.36,422,0.0004319219886390329,0.27677552470601896
122287,40.35,424,0.00043181497129794294,0.27720733967731687
163685,40.3,425,0.00043127988459249313,0.2776386195619094
117744,40.230000000000004,426,0.00043053076320486355,0.27806915032511426
131450,40.11,427,0.00042924655511178417,0.27849839688022604
145758,40,428,0.0004280693643597947,0.27892646624458584
153623,40,428,0.0004280693643597947,0.27935453560894563
124626,40,428,0.0004280693643597947,0.2797826049733054
114657,40,428,0.0004280693643597947,0.2802106743376652
140571,40,428,0.0004280693643597947,0.280638743702025
162775,39.980000000000004,433,0.00042785532967761484,0.2810665990317026
137848,39.97,434,0.00042774831233652485,0.28149434734403916
125976,39.95,435,0.000427534277654345,0.2819218816216935
113173,39.93,436,0.0004273202429721651,0.28234920186466567
155306,39.900000000000006,437,0.00042699919094889527,0.2827762010556146
162992,39.84,438,0.0004263570869023556,0.28320255814251694
116834,39.84,438,0.0004263570869023556,0.2836289152294193
145548,39.83,440,0.0004262500695612656,0.28405516529898056
123750,39.78,441,0.0004257149828558159,0.2844808802818364
115938,39.78,441,0.0004257149828558159,0.2849065952646922
124653,39.76,443,0.00042550094817363595,0.2853320962128658
127446,39.76,443,0.00042550094817363595,0.28575759716103943
133830,39.76,443,0.00042550094817363595,0.28618309810921305
117324,39.75,446,0.000425393930832546,0.28660849204004557
114307,39.74,447,0.00042528691349145607,0.28703377895353704
127978,39.67,448,0.00042453779210382644,0.2874583167456409
132836,39.64,449,0.00042421674008055656,0.2878825334857214
141397,39.6,450,0.0004237886707161968,0.2883063221564376
131002,39.6,450,0.0004237886707161968,0.2887301108271538
155516,39.57,452,0.00042346761869292693,0.2891535784458467
169061,39.52,453,0.00042293253198747723,0.2895765109778342
121216,39.52,453,0.00042293253198747723,0.28999944350982165
109337,39.519999999999996,455,0.0004229325319874771,0.29042237604180915
105662,39.47,456,0.0004223974452820274,0.2908447734870912
121671,39.46000000000001,457,0.0004222904279409376,0.2912670639150321
139080,39.239999999999995,458,0.00041993604643695854,0.2916869999614691
113530,39.22,459,0.0004197220117547787,0.2921067219732239
130512,39.2,460,0.00041950797707259883,0.2925262299502965
130883,39.19,461,0.00041940095973150884,0.292945630910028
135923,39.16,462,0.00041907990770823897,0.29336471081773624
143105,39.14999999999999,463,0.00041897289036714897,0.29378368370810337
113131,39.14,464,0.00041886587302605914,0.29420254958112946
124891,39.12,465,0.0004186518383438792,0.2946212014194733
106131,39.1,466,0.00041843780366169933,0.295039639223135
102610,39.09,467,0.00041833078632060944,0.2954579700094556
166688,39.05,468,0.0004179027169562496,0.29587587272641186
117583,39.019999999999996,469,0.0004175816649329797,0.29629345439134486
138450,39,470,0.0004173676302507998,0.29671082202159565
143063,38.97,471,0.00041704657822753,0.29712786859982315
114251,38.97,471,0.00041704657822753,0.2975449151780507
141243,38.94,473,0.00041672552620426013,0.29796164070425496
133711,38.88000000000001,474,0.00041608342215772055,0.29837772412641267
119046,38.85,475,0.0004157623701344506,0.29879348649654713
137498,38.85,475,0.0004157623701344506,0.29920924886668154
162621,38.84,477,0.00041565535279336073,0.2996249042194749
120168,38.73,478,0.0004144781620413712,0.3000393823815163
153927,38.699999999999996,479,0.00041415711001810136,0.3004535394915344
149104,38.699999999999996,479,0.00041415711001810136,0.3008676966015525
129294,38.62,481,0.0004133009712893818,0.3012809975728419
